,P.Name,PSI_P_RADIUS,PSI_P_DENSITY,PSI_P_ESCAPE,PSI_P_TEMP_SURF,PSI_Interior,PSI_Surface,PSI_Global
2971,Kepler-1837 b,0.784355,0.702668,0.844671,0.007845,0.7423888193797101,0.08140297288797257,0.2458305451653649
2972,Kepler-1838 b,0.85014,0.84426,0.872134,0.005326,0.8471948987098542,0.06815413181898805,0.24029114174901586
2973,Kepler-1839 b,0.801204,0.734713,0.852913,0.003131,0.7672385512029488,0.05167659627916684,0.19911875064977597
2974,Kepler-184 b,0.743332,0.615844,0.828977,0.0243,0.6765918653132034,0.14193005707037534,0.3098850142508583
2975,Kepler-184 c,0.797755,0.921515,0.731883,0.057436,0.8574049211574424,0.20502788100158476,0.41927546332362603
2976,Kepler-184 d,0.72824,0.589639,0.821346,0.090784,0.6552852091723115,0.2730660639186056,0.4230084547769267
2978,Kepler-1841 b,0.882391,0.914487,0.886434,0.082998,0.8982956631404829,0.2712420489747119,0.493614785288409
2979,Kepler-1842 b,0.744747,0.619935,0.829052,0.024436,0.6794812222902117,0.1423331116501006,0.3109866181628713
2982,Kepler-1845 b,0.73363,0.596794,0.824944,0.051121,0.6616842012773163,0.20535813162375627,0.36862207109622064
2983,Kepler-1846 b,0.832284,0.803552,0.865157,0.06877,0.8177918272812464,0.24391975502201538,0.44662689369254055
2985,Kepler-1848 b,0.898638,0.950442,0.893681,0.017398,0.9241770923345807,0.12469267034593493,0.33946739094608264
2986,Kepler-1849 b,0.740524,0.612302,0.827011,0.417217,0.6733678981418701,0.5874036503010515,0.6289187239732024
2987,Kepler-185 b,0.955609,0.960343,0.932513,0.003087,0.9579730757630927,0.053653216408711235,0.2267120127995778
2988,Kepler-185 c,0.790976,0.715463,0.847813,0.103166,0.752272598123845,0.2957456271156008,0.4716792673989592
2989,Kepler-1850 b,0.907256,0.884936,0.848392,0.004055,0.8960265038580052,0.058653470144570306,0.22924891230446268
2991,Kepler-1852 b,0.811805,0.761448,0.855823,0.026939,0.7862234374781765,0.15183878225604946,0.34551296549891086
2992,Kepler-1853 b,0.877896,0.908387,0.883146,0.303033,0.893011373808867,0.5173223190797009,0.6796872184051667
2994,Kepler-1855 b,0.941793,0.961408,0.916065,0.003835,0.9515499590373592,0.05927148787570631,0.23748638247320975
2995,Kepler-1856 b,0.836163,0.810035,0.867481,0.001245,0.8229953193700436,0.03286356409460179,0.16445838205355998
2996,Kepler-1857 b,0.799474,0.733236,0.851395,0.006314,0.7656390258235274,0.07331922005859037,0.23693048816013518
2997,Kepler-1858 b,0.736366,0.604703,0.825049,0.472815,0.6672950841254565,0.6245762907243598,0.6455824412588042
2998,Kepler-1859 b,0.864779,0.876844,0.878302,0.001393,0.8707906048390738,0.034978203012733515,0.17452418330318045
2999,Kepler-186 b,0.981948,0.986125,0.973293,0.049262,0.9840342837015386,0.21896657225704566,0.46418812359381095
3000,Kepler-186 c,0.933763,0.968917,0.908854,0.083701,0.9511776094247594,0.27581150928487375,0.5121969660720581
3001,Kepler-186 d,0.901027,0.957871,0.894037,0.226092,0.9290143343980221,0.4495938315902477,0.646280987036034
3002,Kepler-186 e,0.931128,0.968789,0.905622,0.399773,0.9497718483888643,0.6017002773856764,0.7559616290716654
3003,Kepler-186 f,0.955609,0.960343,0.932513,0.398075,0.9579730757630927,0.6092701473689648,0.7639793171583116
3004,Kepler-1860 b,0.961293,0.981407,0.946487,0.027141,0.971297935368443,0.16027664729148786,0.3945584577752685
3005,Kepler-1861 b,0.763845,0.657684,0.837208,0.050135,0.708779680140451,0.20487416401293745,0.38106514461195756
3006,Kepler-1862 b,0.763845,0.657684,0.837208,0.040734,0.708779680140451,0.18466951744129295,0.36178723236694116
3007,Kepler-1863 b,0.756341,0.643793,0.833596,0.043861,0.6978015773936026,0.1912128503945276,0.3652788368126852
3008,Kepler-1864 b,0.916309,0.902627,0.865324,0.003194,0.9094422707038639,0.052572282202696885,0.21865830810308806
3009,Kepler-1865 b,0.864779,0.873648,0.8794,0.003694,0.8692021880966476,0.056995645447700645,0.22257749152850595
3010,Kepler-1866 b,0.7811,0.693255,0.844311,0.012203,0.7358678417351855,0.10150432076025138,0.2733016016137523
3011,Kepler-1867 b,0.958439,0.962039,0.936533,0.007235,0.9602373129185305,0.08231534641244001,0.28114456610619276
3013,Kepler-1869 b,0.967072,0.982469,0.953889,0.011512,0.974740099086931,0.10479107866607729,0.3195998535706776
3014,Kepler-187 b,0.898638,0.9511,0.893459,0.001438,0.9244969452626656,0.035844023797559334,0.18203760739683955
3016,Kepler-1870 b,0.779487,0.691616,0.843001,0.005265,0.7342381636717068,0.06662131989836287,0.2211694273256575
3017,Kepler-1871 b,0.736366,0.604703,0.825049,0.001173,0.6672950841254565,0.03110920244879319,0.144079900975616
3018,Kepler-1872 b,0.740524,0.610035,0.827918,0.011357,0.6721201963488376,0.09696733844960374,0.2552914149715416
3019,Kepler-1873 b,0.85633,0.856369,0.875301,0.000445,0.856349499777982,0.019735980973845713,0.13000345162564164
3020,Kepler-1874 b,0.763845,0.660372,0.836174,0.364338,0.7102266190026955,0.551951051101454,0.6261072822438417
3022,Kepler-1876 b,0.992844,0.987271,0.987035,0.002849,0.9900535787137986,0.05302888566621026,0.22913192276292785
3023,Kepler-1877 b,0.862428,0.826466,0.77509,0.001982,0.8442555415559913,0.03919474939325419,0.18190762594007204
3025,Kepler-1879 b,0.784355,0.702668,0.844671,0.005778,0.7423888193797101,0.06986064012017067,0.2277361590523655
3026,Kepler-188 b,0.846081,0.833022,0.871218,0.00118,0.8395261084576227,0.03206301982034756,0.16406627397236767
3028,Kepler-1880 b,0.776288,0.682369,0.842667,0.028981,0.7278151319339273,0.1562732617148564,0.337250714740152
3030,Kepler-1882 b,0.882391,0.913295,0.886839,0.012677,0.8977100246432587,0.10603045790243482,0.3085200236233149
3032,Kepler-1884 b,0.822801,0.781025,0.861878,0.005815,0.8016409115214866,0.07079421282845089,0.23822581157852205
3033,Kepler-1885 b,0.877896,0.90377,0.884719,0.002738,0.8907390571429996,0.04921748288972121,0.2093798803709229
3036,Kepler-1888 b,0.918253,0.999437,0.900377,0.00597,0.9579853984069904,0.07331610116475097,0.26502029051369097
3038,Kepler-189 b,0.944512,0.956262,0.917636,0.037507,0.9503688411053889,0.18552027773804133,0.4198960482732032
3039,Kepler-189 c,0.741924,0.730778,0.606948,0.088978,0.7363299103472574,0.23238979999991397,0.41366116641468015
3040,Kepler-1890 b,0.957454,0.952157,0.932017,0.002368,0.9548018267043691,0.04697889160037729,0.21179124513677797
3041,Kepler-1891 b,0.875672,0.898436,0.883886,0.005876,0.8869809744250436,0.07206742770489315,0.25282886949474837
3042,Kepler-1892 b,0.81909,0.774532,0.859787,0.013276,0.7964994763840086,0.10683881416414168,0.2917140029879047
3043,Kepler-1893 b,0.842075,0.826541,0.868719,0.002437,0.8342718457283573,0.046011609437184436,0.19592394016580048
3044,Kepler-1894 b,0.947253,0.95565,0.920762,0.004089,0.951442236528314,0.06135956174876088,0.24161969841599884
3045,Kepler-1895 b,0.776288,0.685311,0.841556,0.010454,0.7293824138049944,0.09379566314068044,0.26155861137800385
3048,Kepler-1898 b,0.979296,0.968676,0.964257,0.00739,0.9739715253004063,0.08441480456649769,0.28673614345172366
3049,Kepler-1899 b,0.87127,0.892812,0.880561,0.016482,0.8819752327815107,0.12047159998107437,0.32596467206872143
3050,Kepler-19 b,0.763845,0.868323,0.761748,0.017059,0.8144103277433311,0.11399411884829848,0.30469326820928455
3053,Kepler-190 b,0.869091,0.886377,0.880167,0.003628,0.8776914453878424,0.05650881237470843,0.22270451546905876
3054,Kepler-190 c,0.889254,0.933147,0.888301,0.008984,0.9109361680919251,0.08933362291992865,0.2852669419060834
3055,Kepler-1900 b,0.85633,0.856369,0.875301,0.001353,0.856349499777982,0.03441340222936407,0.1716679928955145
3056,Kepler-1901 b,0.884662,0.91745,0.888139,0.002938,0.9009068497353098,0.05108182046481899,0.21452263739219865
3057,Kepler-1902 b,0.952801,0.966786,0.931252,0.033458,0.9597680280078098,0.17651580500340472,0.4115995943636592
3058,Kepler-1903 b,0.753396,0.637765,0.832415,0.01487,0.6931735712936552,0.11125651014659771,0.27770500979994206
3059,Kepler-1904 b,0.903433,0.964683,0.894626,0.064751,0.933555813403248,0.24068221397934664,0.47401506309734875
3060,Kepler-1905 b,0.891575,0.936721,0.889865,0.003082,0.913869260657672,0.05236949426908761,0.21876670452495117
3062,Kepler-1907 b,0.96123,0.93159,0.92971,0.022973,0.9462939583977064,0.14614454430460277,0.3718812973627896
3063,Kepler-1907 c,0.958439,0.969266,0.938952,0.082841,0.9638372973557311,0.27889733349747176,0.5184704930446121
3064,Kepler-1909 b,0.975923,0.981198,0.964284,0.005393,0.9785569455856925,0.07211368533087184,0.26564515363978636
3065,Kepler-191 b,0.913239,0.983055,0.900221,0.03386,0.9475041768483135,0.17458947007193762,0.40672380324600443
3066,Kepler-191 c,0.815425,0.768003,0.857771,0.07258,0.7913588606157134,0.24951356512221937,0.444358830905029
3067,Kepler-191 d,0.754865,0.642032,0.832511,0.015581,0.696166277321733,0.1138918517322464,0.28158065707309643
3068,Kepler-1910 b,0.950016,0.96845,0.928421,0.041943,0.9591887171980288,0.1973341379564114,0.4350639937363112
3069,Kepler-1911 b,0.997472,0.991472,0.999689,0.007669,0.9944674749754263,0.08755920820222166,0.2950843687688506
3070,Kepler-1912 b,0.91076,0.981152,0.897881,0.007374,0.9453010078911374,0.08136937073616829,0.27734193366378534
3071,Kepler-1913 b,0.877896,0.908387,0.883146,0.02851,0.893011373808867,0.1586773218201013,0.3764314720515281
3075,Kepler-1917 b,0.810011,0.752586,0.85689,0.036198,0.7807707335998193,0.17611843804667357,0.3708208759956155
3076,Kepler-1918 b,0.751935,0.633534,0.83232,0.201345,0.6902002523108783,0.40936960121630916,0.5315515046050573
3080,Kepler-192 d,0.994314,0.990302,0.996202,0.008897,0.9923059723835185,0.09414461850791048,0.30564729217378567
3083,Kepler-1922 b,0.753396,0.637765,0.832415,0.013562,0.6931735712936552,0.10625070460942836,0.27138566720920376
3084,Kepler-1923 b,0.799474,0.733236,0.851395,0.076362,0.7656390258235274,0.25497887165410393,0.4418390825841806
3087,Kepler-1926 b,0.749037,0.627594,0.831177,0.308916,0.6856319179982798,0.5067187327620719,0.5894255988921054
3089,Kepler-1928 b,0.794346,0.721877,0.849459,0.082865,0.7572450775290652,0.265311929688433,0.4482255601438893
3091,Kepler-193 b,0.740524,0.612302,0.827011,0.014899,0.6733678981418701,0.1110028688322964,0.2733967235965368
3093,Kepler-1930 b,0.875672,0.902992,0.882332,0.057826,0.8892270860831895,0.2258799022312521,0.44817243028309095
3095,Kepler-1932 b,0.877896,0.906083,0.883931,0.000343,0.8918781538797774,0.017412304069249422,0.1246180308305163
3096,Kepler-1933 b,0.952801,0.959996,0.928975,0.006398,0.9563917339646971,0.07709463048747299,0.27153759837503516
3097,Kepler-1934 b,0.972227,0.965942,0.954686,0.000506,0.9690794048136613,0.021978878861306828,0.1459427245373567
3098,Kepler-1935 b,0.726909,0.585789,0.821312,0.00198,0.6525452445623982,0.04032614238927398,0.16221785489787147
3101,Kepler-1938 b,0.82094,0.779785,0.860109,0.067312,0.8000979301935482,0.24061516371168298,0.43876610450090525
3102,Kepler-1939 b,0.955609,0.969354,0.935532,0.011777,0.9624569634981088,0.10496551988153062,0.31784397986618895
3103,Kepler-194 b,0.877896,0.90319,0.884916,0.001152,0.8904531926159848,0.0319284079152093,0.16861421281506372
3105,Kepler-194 d,0.739131,0.61051,0.82605,0.113717,0.6717491100180185,0.3064896863680734,0.4537446132434576
3106,Kepler-1940 b,0.87127,0.890599,0.881317,0.010708,0.8808814850648184,0.09714495579287687,0.2925289608318901
3108,Kepler-1942 b,0.776288,0.682369,0.842667,0.004773,0.7278151319339273,0.06341963095919118,0.2148435874625182
3109,Kepler-1943 b,0.87127,0.891153,0.881128,0.001516,0.8811554200650416,0.03654846163657234,0.1794571677757814
3111,Kepler-1945 b,0.925919,0.983667,0.904327,0.016527,0.9543563092330872,0.12225306674681008,0.34157427533833973
3112,Kepler-1946 b,0.72824,0.587578,0.822188,0.004411,0.6541389781384381,0.06022185041992649,0.19847785693949987
3113,Kepler-1947 b,0.997472,0.989788,0.99976,0.00606,0.9936225721751696,0.07783665974333688,0.2781011723522536
3114,Kepler-1948 b,0.991182,0.996682,0.990272,0.125134,0.9939281956580163,0.3520180342652916,0.5915071002417326
3115,Kepler-1949 b,0.762327,0.655964,0.836054,0.000223,0.7071485474976243,0.01365430488893521,0.09826302391693553
3116,Kepler-195 b,0.789307,0.710648,0.847607,0.02358,0.7489455527179529,0.1413738768655652,0.3253941246380465
3117,Kepler-195 c,0.87127,0.89226,0.880749,0.146376,0.881702540656428,0.35905503147010764,0.5626541864081948
3118,Kepler-1950 b,0.875672,0.901856,0.882719,0.02158,0.8886675684596574,0.13801839015145773,0.35021774252400784
3119,Kepler-1951 b,0.749037,0.630007,0.830226,0.010585,0.6869487268049923,0.09374402492959218,0.2537663070050057
3120,Kepler-1952 b,0.936418,0.962711,0.909984,0.026069,0.9494734905188243,0.15402068983094447,0.3824115086995997
3121,Kepler-1953 b,0.925919,0.985979,0.905103,0.026969,0.9554772052231283,0.15623611236522753,0.38636775745092167
3122,Kepler-1954 b,0.824674,0.786314,0.86222,0.005383,0.8052656155803499,0.06812730920856921,0.23422335406118522
3123,Kepler-1955 b,0.955609,0.966332,0.93452,0.01336,0.9609555432942775,0.11173713438244244,0.3276803605293208
3124,Kepler-1956 b,0.975923,0.985037,0.965557,0.060423,0.9804694101046703,0.2415405775661721,0.48664478585786375
3125,Kepler-1957 b,0.982755,0.969229,0.968685,0.005461,0.9759685680876203,0.0727323090861276,0.2664290666434392
3126,Kepler-1958 b,0.785996,0.704288,0.846024,0.012087,0.7440212032247469,0.10112315307584115,0.27429504192633086
3127,Kepler-1959 b,0.961293,0.973787,0.943943,0.019199,0.9675198326602923,0.13462080692448697,0.3608992942472639
3128,Kepler-196 b,0.808228,0.747524,0.856604,0.080015,0.7772836209981527,0.2618036841986759,0.4511049940364257
3129,Kepler-196 c,0.759318,0.649859,0.834808,0.21864,0.7024597042976913,0.42722642839599706,0.5478223713570037
3131,Kepler-1960 b,0.920789,0.998401,0.903084,0.000783,0.9588100220528569,0.026591629735689386,0.1596756747075075
3132,Kepler-1961 b,0.858421,0.862097,0.87581,0.010639,0.8602570364937447,0.09652845482032746,0.28816537349420596
3133,Kepler-1962 b,0.944512,0.949281,0.915286,0.013465,0.9468934976395181,0.11101498092599936,0.32422116460743877
3134,Kepler-1963 b,0.91182,0.902112,0.859744,0.002205,0.9069530108225012,0.0435400450160539,0.1987178273800751
3135,Kepler-1964 b,0.828455,0.792796,0.864411,0.006958,0.810429398640005,0.07755367004855412,0.25070256117514056
3136,Kepler-1965 b,0.91076,0.97974,0.898355,0.105355,0.9446205600133845,0.3076462108087795,0.5390815670565866
3137,Kepler-1966 b,0.969998,0.99144,0.960442,0.037082,0.9806603984662581,0.1887196604596352,0.43019750978447424
3138,Kepler-1967 b,0.907256,0.890265,0.850215,0.034381,0.8987203474051313,0.17097146520691692,0.3919892021562899
3139,Kepler-1968 b,0.880135,0.90912,0.885568,0.037355,0.8945101068182517,0.18188016010549363,0.4033529985559619
3140,Kepler-1969 b,0.846081,0.833022,0.871218,0.012895,0.8395261084576227,0.10599224551824535,0.2983006158334532
3141,Kepler-197 b,0.994314,0.990302,0.996202,0.00309,0.9923059723835185,0.055482106845360514,0.23463850064103234
3142,Kepler-197 c,0.939095,0.49187,0.736937,0.007714,0.6796415655696758,0.0753971618696619,0.22636926719987252
3143,Kepler-197 d,0.941793,0.955399,0.914043,0.014134,0.948571605313484,0.11366214744584056,0.328354512175604
3144,Kepler-197 e,0.972227,0.958658,0.952255,0.028792,0.9654186611859126,0.16558178027790377,0.3998196351264828
3145,Kepler-1972 b,0.93769,0.388052,0.836157,0.004429,0.6032184346320991,0.060855068424906074,0.1915956656991518
3146,Kepler-1972 c,0.957454,0.44289,0.840472,0.008842,0.6511887606984629,0.0862058781290464,0.23693100038571663
3148,Kepler-198 c,0.730921,0.595338,0.822265,0.14032,0.659655248063714,0.3396766474163333,0.47335978189203193
3149,Kepler-198 d,0.875672,0.903559,0.882139,0.000787,0.8895062206910078,0.026348498875647546,0.15309197776421374
3152,Kepler-20 b,0.813609,0.794926,0.70787,0.004723,0.8042132477981198,0.0578210170266833,0.21563957868169598
3158,Kepler-200 b,0.774702,0.680715,0.841399,0.010207,0.7261895564726885,0.09267232377036848,0.2594179517614332
3159,Kepler-200 c,0.862645,0.869989,0.878118,0.013167,0.8663092178344866,0.10752757649087047,0.30520833980323003
3160,Kepler-201 b,0.732272,0.597147,0.823163,0.023472,0.6612669869152701,0.1390010141545737,0.3031778055995553
3162,Kepler-202 b,0.85633,0.861397,0.873564,0.014674,0.858859763296663,0.1132196013771467,0.31183290403566905
3163,Kepler-202 c,0.817252,0.769317,0.85947,0.093466,0.7929223523674938,0.28342763277422334,0.4740633979809951
3165,Kepler-203 c,0.730921,0.031257,0.2112,0.004489,0.15115024874938182,0.030790855785443834,0.06822056516312495
3166,Kepler-203 d,0.893912,0.140599,0.470718,0.013348,0.3545181706034262,0.07926628453510358,0.16763453756286495
3168,Kepler-204 c,0.826558,0.787475,0.864047,0.048208,0.8067798714953169,0.20409306155771195,0.40578094333841835
3169,Kepler-205 b,0.877896,0.90319,0.884916,0.015484,0.8904531926159848,0.11705571042883811,0.322850787617579
3170,Kepler-205 c,0.854252,0.855648,0.87308,0.208129,0.85494971506867,0.42627839180516763,0.6036941192472881
3171,Kepler-206 b,0.947253,0.957458,0.92137,0.007973,0.9523418308958186,0.08570929360343603,0.28570009729624446
3172,Kepler-206 c,0.830363,0.798155,0.864781,0.017089,0.8140997360673936,0.12156579497950894,0.31458970359444555
3173,Kepler-206 d,0.950016,0.959014,0.925255,0.037805,0.9545043971737375,0.1870274452453436,0.4225145191337818
3174,Kepler-207 b,0.866928,0.881068,0.87941,0.00023,0.8739694039862036,0.01422196540566739,0.11148794835812315
3175,Kepler-207 c,0.880135,0.90912,0.885568,0.000637,0.8945101068182517,0.023750932950096927,0.145758188690119
3177,Kepler-208 b,0.85633,0.861397,0.873564,0.00192,0.858859763296663,0.04095415583307755,0.18754699833591482
3178,Kepler-208 c,0.903433,0.964008,0.894854,0.004602,0.9332291462786618,0.06417256507262274,0.24471965208629157
3179,Kepler-208 d,0.947253,0.957458,0.92137,0.008313,0.9523418308958186,0.08751770569433365,0.28869841024283993
3180,Kepler-208 e,0.884662,0.921073,0.886909,0.014238,0.9026839326840819,0.1123735304331051,0.31849298325229974
3181,Kepler-209 b,0.756341,0.641243,0.834589,0.034554,0.6964182449239825,0.16981869245168507,0.3438965480380518
3183,Kepler-21 b,0.854252,0.921639,0.797828,0.000357,0.8873060120544659,0.016876747198438447,0.12237172570940477
3186,Kepler-211 b,0.933763,0.961695,0.906425,0.009642,0.947626090968901,0.09348662925787837,0.297641342964149
3187,Kepler-211 c,0.925919,0.186582,0.543287,0.016723,0.41564386060424374,0.09531730431039266,0.19904284047903137
3188,Kepler-212 b,0.975923,0.985037,0.965557,0.01205,0.9804694101046703,0.10786548034473309,0.32520578697842595
3190,Kepler-213 b,0.85633,0.8513,0.877054,0.001369,0.8538112958962303,0.03465092965563839,0.1720039393539861
3191,Kepler-213 c,0.74617,0.621697,0.830063,0.003971,0.6810959187148312,0.05741236951215304,0.19774562083261224
3193,Kepler-214 c,0.774702,0.680715,0.841399,0.01967,0.7261895564726885,0.12864804052141643,0.3056515393177791
3194,Kepler-215 b,0.85633,0.8513,0.877054,0.015456,0.8538112958962303,0.11642914851530951,0.3152911704662074
3195,Kepler-215 c,0.830363,0.798155,0.864781,0.028734,0.8140997360673936,0.15763444183933917,0.358231988376997
3196,Kepler-215 d,0.740524,0.717463,0.60108,0.076341,0.7289023052590792,0.21421262399774668,0.3951456382747428
